"age","age_range_old","age_range_young","age_units","ageolder","agetype","ageyounger","analysisunitid","area","chronologyid","chronologyname","collunitid.x","collunitid.y","context","covertype","database","datasetid","datasetnotes","datasettype","depth","description","dripheight","dripheightunits","ecologicalgroup","element","elementtype","elev","entitycoverthickness","entityid","entityname","entrancedistance","entrancedistanceunits","landusecoverpercent","landusecovertype","lat","long","monitoring","recdatecreated","relativeage","sampleanalyst","sampleid","samplename","siteid","sitename","sitenotes","speleothemdriptype","speleothemtype","symmetry","taxongroup","taxonid","thickness","units","value","variablename","vegetationcoverpercent","vegetationcovertype"
83623.1079931,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793009,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.4,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949515,"6969",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.21,"δ18O",NA,"sparse"
83623.1079931,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793009,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.4,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949515,"6969",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.85,"δ13C",NA,"sparse"
83693.7102493,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793010,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949516,"6970",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",0.0085,"Uranium:Calcium",NA,"sparse"
83693.7102493,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793010,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949516,"6970",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0411333333333334,"Barium:Calcium",NA,"sparse"
83693.7102493,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793010,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949516,"6970",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.0941,"Strontium:Calcium",NA,"sparse"
83693.7102493,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793010,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949516,"6970",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.5436,"Magnesium:Calcium",NA,"sparse"
83693.7102493,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793010,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.6,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949516,"6970",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.46,"δ18O",NA,"sparse"
83693.7102493,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793010,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.6,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949516,"6970",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.9,"δ13C",NA,"sparse"
83764.3125055,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793011,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949517,"6971",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",0.0078666666666667,"Uranium:Calcium",NA,"sparse"
83764.3125055,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793011,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949517,"6971",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0437666666666669,"Barium:Calcium",NA,"sparse"
83764.3125055,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793011,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949517,"6971",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.1002,"Strontium:Calcium",NA,"sparse"
83764.3125055,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793011,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949517,"6971",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.4901,"Magnesium:Calcium",NA,"sparse"
83764.3125055,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793011,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.8,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949517,"6971",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.57,"δ18O",NA,"sparse"
83764.3125055,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793011,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",45.8,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949517,"6971",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.03,"δ13C",NA,"sparse"
83834.9147616,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793012,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949518,"6972",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",0.0066749999999998,"Uranium:Calcium",NA,"sparse"
83834.9147616,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793012,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949518,"6972",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0529833333333336,"Barium:Calcium",NA,"sparse"
83834.9147616,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793012,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949518,"6972",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.0846249999999995,"Strontium:Calcium",NA,"sparse"
83834.9147616,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793012,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949518,"6972",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.5531,"Magnesium:Calcium",NA,"sparse"
83834.9147616,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793012,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949518,"6972",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.22,"δ18O",NA,"sparse"
83834.9147616,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793012,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949518,"6972",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.66,"δ13C",NA,"sparse"
83905.5170178,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793013,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.2,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949519,"6973",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",0.0054363636363635,"Uranium:Calcium",NA,"sparse"
83905.5170178,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793013,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.2,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949519,"6973",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0427181818181818,"Barium:Calcium",NA,"sparse"
83905.5170178,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793013,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.2,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949519,"6973",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.080081818181818,"Strontium:Calcium",NA,"sparse"
83905.5170178,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793013,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.2,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949519,"6973",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.5041,"Magnesium:Calcium",NA,"sparse"
83905.5170178,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793013,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.2,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949519,"6973",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.63,"δ18O",NA,"sparse"
83905.5170178,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793013,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.2,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949519,"6973",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.73,"δ13C",NA,"sparse"
83976.119274,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793014,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.4,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949520,"6974",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",0.0022363636363636,"Uranium:Calcium",NA,"sparse"
83976.119274,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793014,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.4,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949520,"6974",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0374727272727273,"Barium:Calcium",NA,"sparse"
83976.119274,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793014,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.4,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949520,"6974",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.0758272727272738,"Strontium:Calcium",NA,"sparse"
83976.119274,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793014,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.4,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949520,"6974",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.496490909090909,"Magnesium:Calcium",NA,"sparse"
83976.119274,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793014,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.4,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949520,"6974",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-10.89,"δ18O",NA,"sparse"
83976.119274,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793014,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.4,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949520,"6974",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.71,"δ13C",NA,"sparse"
94908.8623417,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793016,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949522,"6976",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",2e-04,"Uranium:Calcium",NA,"sparse"
94908.8623417,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793016,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949522,"6976",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0254181818181818,"Barium:Calcium",NA,"sparse"
94908.8623417,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793016,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949522,"6976",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.0536,"Strontium:Calcium",NA,"sparse"
94908.8623417,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793016,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.6,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949522,"6976",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.262618181818182,"Magnesium:Calcium",NA,"sparse"
94908.8623417,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793016,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.6,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949522,"6976",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.34,"δ18O",NA,"sparse"
94908.8623417,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793016,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.6,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949522,"6976",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.41,"δ13C",NA,"sparse"
95272.7533357,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793017,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949523,"6977",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",2e-04,"Uranium:Calcium",NA,"sparse"
95272.7533357,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793017,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949523,"6977",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.036,"Barium:Calcium",NA,"sparse"
95272.7533357,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793017,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949523,"6977",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.0803249999999972,"Strontium:Calcium",NA,"sparse"
95272.7533357,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793017,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.8,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949523,"6977",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.17910833333334,"Magnesium:Calcium",NA,"sparse"
95272.7533357,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793017,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.8,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949523,"6977",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.68,"δ18O",NA,"sparse"
95272.7533357,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793017,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",46.8,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949523,"6977",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.3,"δ13C",NA,"sparse"
95636.6443298,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793018,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949524,"6978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",2e-04,"Uranium:Calcium",NA,"sparse"
95636.6443298,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793018,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949524,"6978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0411,"Barium:Calcium",NA,"sparse"
95636.6443298,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793018,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949524,"6978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52899,NA,"mmol/mol",0.0913333333333335,"Strontium:Calcium",NA,"sparse"
95636.6443298,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793018,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949524,"6978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52900,NA,"mmol/mol",0.161058333333333,"Magnesium:Calcium",NA,"sparse"
95636.6443298,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793018,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949524,"6978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.21,"δ18O",NA,"sparse"
95636.6443298,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793018,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47,NA,NA,"m","ITOP",NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949524,"6978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.97,"δ13C",NA,"sparse"
96000.5353238,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793019,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47.2,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949525,"6979",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52903,NA,"mmol/mol",2e-04,"Uranium:Calcium",NA,"sparse"
96000.5353238,230103.044907,70872.6394726,NA,NA,"Calibrated radiocarbon years BP",NA,793019,NA,51785,"interp",49633,49633,NA,NA,"SISAL",67019,NA,"speleothem",47.2,NA,NA,"m",NA,NA,NA,2000,NA,17,"KS08-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",949525,"6979",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",52901,NA,"mmol/mol",0.0342,"Barium:Calcium",NA,"sparse"
